Master TS,File TS Start,File Timestamp End,File Label / Entries: 1887,File Name,Track Number,entry type,note,Track Name,Track Artist,Speed vs. Original,File Analysis Complete,Master TS in hh:mm:ss,Master TS in mm,,,,,,,,,,,,,,,,,,,,
-1511.944,-1511.944,-1511.944,file start: d-25-000b.wav,d-25-000b.wav,,File Start,,,,,,-0.01749935185,-25.19906667,
1593.848006,0.0,826.631994,file note: in sync with d019-040.wav over this range,d026-073b.wav,11.0,File Note,in sync with d019-040.wav over this range,Piano (The Green Stinky Mix),Tricky,,,0.01844731488,26.56413343
2415.886231,822.038225,822.038225,orig012 start: A,d026-073b.wav,11.0,Orig Start,012: A,Piano (The Green Stinky Mix),Tricky,,,0.02796164619,40.26477052
2415.886231,822.038225,822.038225,orig012 start: A,d026-073b.wav,11.0,Orig Start,012: A,Piano (The Green Stinky Mix),Tricky,,,0.02796164619,40.26477052
2416.277227,822.429221,822.429221,orig012 start: B,d026-073b.wav,11.0,Orig Start,012: B,Piano (The Green Stinky Mix),Tricky,,,0.02796617161,40.27128712
2420.48,826.631994,826.631994,note: file end: d019-040.wav COMPLETED,d026-073b.wav,11.0,Note,file end: d019-040.wav COMPLETED,Piano (The Green Stinky Mix),Tricky,,,0.02801481481,40.34133333
2420.48,826.631994,826.631994,orig012 note: d041-064 start,d026-073b.wav,11.0,Orig Note,012: d041-064 start,Piano (The Green Stinky Mix),Tricky,,,0.02801481481,40.34133333
2420.48,826.631994,1168.50006,start012: ID: Eighty Mile Beach - Arboleda de Manzanitas (Drum & Bass Mix),d026-073b.wav,12.0,TrackStart,,Arboleda de Manzanitas (Drum & Bass Mix),Eighty Mile Beach,,,0.02801481481,40.34133333
2420.9867759999997,827.13877,829.994824,orig012 sync: A,d026-073b.wav,12.0,Orig Sync,012 A,,,,,0.02802068028,40.3497796
2420.9867759999997,827.13877,829.994824,track sync: A raise your face to the sun,d026-073b.wav,12.0,Track Sync,012 A raise your face to the sun,,,,,0.02802068028,40.3497796
2429.4051719999998,835.557166,835.557166,orig011 end: A,d026-073b.wav,12.0,Orig End,011: A,Arboleda de Manzanitas (Drum & Bass Mix),Eighty Mile Beach,,,0.02811811542,40.4900862
2429.87013,836.022124,836.022124,orig011 end: B,d026-073b.wav,12.0,Orig End,011: B,Arboleda de Manzanitas (Drum & Bass Mix),Eighty Mile Beach,,,0.02812349688,40.4978355
2730.938602,1137.090596,1137.090596,note: file start d046-065,d026-073b.wav,12.0,Note,file start d046-065,Arboleda de Manzanitas (Drum & Bass Mix),Eighty Mile Beach,,,0.03160808567,45.51564337
2743.542972,1149.694966,1156.126893,orig012 sync: B,d026-073b.wav,12.0,Orig Sync,012 B,,,,,0.03175396958,45.7257162
2743.9339680000003,1150.085962,1156.51789,track sync: B last horn hehoohahoo,d026-073b.wav,12.0,Track Sync,012 B last horn hehoohahoo,,,1.0012121794739919,,0.031758495,45.7322328
